Ax,Ay,Az,Gx,Gy,Gz,Unnamed: 69
1.7162,-13.157,3.732,1.3051,-1.3421,-1.1383,0.0
-0.5993,-12.217,-0.51757,1.1075,1.1133,-0.82864,0.0
-1.3212,-11.387,-2.9011,1.6952,0.80451,-0.18265,0.0
1.3212,-7.9679,1.5255,1.5159,-1.2856,0.009163,0.0
2.5198,-7.6002,2.1929,1.4056,-0.83322,-0.032681,0.0
4.018,-7.6002,3.3778,1.3182,-0.18876,-0.38454,0.0
1.1577,-10.392,0.16344,1.3589,-0.83383,-0.748,0.0
-0.25879,-10.406,-0.68102,1.0873,-0.98869,-0.7196,0.0
-0.39499,-9.9973,-1.2258,0.98838,-0.83353,-0.5733,0.0
1.6617,-9.1256,-0.99429,0.86437,-0.91477,-0.52137,0.0
1.8932,-9.4389,-0.095342,0.71227,-0.62339,-0.72265,0.0
1.7706,-10.61,1.4029,0.78282,-0.048258,-0.90988,0.0
0.6674,-11.482,0.99429,0.85399,-0.049786,-0.93829,0.0
0.96704,-11.713,-0.42223,0.85827,-0.0018326,-0.93737,0.0
0.89894,-12.367,-2.3155,0.78893,0.16524,-0.92241,0.0
0.39499,-12.667,-2.3972,0.46426,0.039095,-0.68386,0.0
0.70826,-12.83,-1.362,-0.036346,-0.40745,-0.45296,0.0
-0.38137,-12.803,-1.2122,-0.65027,-0.31307,-0.41264,0.0
-1.1169,-14.601,-3.5822,-1.0595,0.38698,-0.23396,0.0
1.7843,-14.587,-4.1951,-1.9071,0.31246,0.41814,0.0
1.8524,-14.165,-4.5356,-2.7999,0.45326,0.5229,0.0
1.8115,-12.762,-1.7298,-3.2865,0.31307,0.54459,0.0
4.4947,-14.587,4.6854,-3.2846,0.47709,0.95051,0.0
6.0338,-14.438,6.1428,-2.6652,0.74953,0.74984,0.0
6.0202,-12.803,3.4868,-2.0644,-0.18754,0.87629,0.0
2.8058,-11.727,-2.0839,-1.9484,-0.55161,1.2077,0.0
2.0158,-11.523,-2.0839,-1.7837,-0.44104,1.5586,0.0
0.83084,-12.299,0.50395,-1.3069,-1.4896,1.532,0.0
-0.46309,-11.536,1.3212,-0.82986,-1.4618,1.6093,0.0
-0.92618,-11.005,2.2882,-0.72754,-0.45845,1.6506,0.0
1.866,-8.1177,2.5742,-1.153,1.7266,1.4649,0.0
2.261,-7.5457,3.0373,-1.3176,2.5012,1.4667,0.0
1.8387,-7.1779,3.7047,-1.5146,2.854,1.4826,0.0
2.2337,-5.6661,3.0237,-1.4594,3.0048,1.3647,0.0
3.1872,-4.3994,2.8058,-1.4083,2.879,0.99143,0.0
4.4539,-3.9227,2.7241,-0.71349,2.5464,0.71135,0.0
5.1076,-3.1463,2.0839,-0.21991,2.3674,0.58887,0.0
5.3937,-2.438,1.7162,0.083383,2.0898,0.50732,0.0
5.6116,-2.2474,0.96704,0.87934,1.5901,0.33017,0.0
5.8023,-5.2575,-1.4438,2.2691,0.37293,-0.24679,0.0
4.5356,-8.2267,-4.0044,2.7171,-0.14813,-0.60353,0.0
1.3212,-12.885,-9.2482,2.4184,-0.17501,-0.61697,0.0
-4.9987,-19.463,-18.387,0.45662,0.40623,-0.12859,0.0
-4.0725,-18.401,-10.529,-1.6893,1.8402,0.39615,0.0
0.1362,-4.5764,-3.8409,-1.6451,1.0537,0.45723,0.0
2.6287,-1.4846,-2.4517,-1.3631,0.74526,0.2926,0.0
4.7399,-7.5729,4.5764,0.71868,-0.63561,-0.36927,0.0
9.0439,-16.508,9.793,1.6338,-1.0797,-0.8714,0.0
2.4925,-17.475,0.19068,0.93004,-1.5669,-0.29963,0.0
-0.040861,-9.6704,-1.1032,0.0067195,-1.3057,0.56658,0.0
1.7162,-4.7671,-0.24517,0.81642,-0.69058,0.66248,0.0
7.0962,-4.3177,1.4029,0.80879,-0.099876,-0.13347,0.0
4.3858,-7.641,9.9292,2.252,-3.419,-0.61911,0.0
4.1406,-9.9292,10.828,2.4563,-3.9627,-0.75198,0.0
2.7241,-14.192,7.069,2.0152,-2.1328,-0.85552,0.0
-0.9398,-11.7,-4.5492,1.1466,1.0696,-0.59223,0.0
-0.44947,-10.215,-6.7966,2.0156,0.28955,-0.30543,0.0
1.1441,-7.9679,0.21793,1.4963,-1.4771,-0.066279,0.0
2.5198,-7.2596,2.9284,1.1512,-0.94012,-0.23915,0.0
3.4596,-7.246,4.9714,1.5079,-1.0974,-0.75961,0.0
-0.27241,-11.032,-0.040861,1.3295,-1.0815,-0.85521,0.0
-1.2258,-11.223,-0.19068,1.2199,-1.0846,-0.75503,0.0
-1.3484,-10.379,-1.1713,1.0745,-1.0327,-0.52962,0.0
1.1577,-9.2891,-1.1169,0.97464,-1.1078,-0.37843,0.0
2.4517,-9.1393,-0.28603,0.7086,-0.64477,-0.57635,0.0
2.7104,-9.3027,0.47671,0.64049,0.054367,-0.88392,0.0
0.40861,-11.128,0.51757,0.77091,-0.1689,-0.81551,0.0
1.2803,-11.536,-0.38137,0.75778,-0.10171,-0.80268,0.0
1.6344,-11.441,-1.7843,0.67684,0.25107,-0.9108,0.0
0.85808,-12.435,-1.1577,0.37354,0.038179,-0.74648,0.0
0.72188,-12.79,-0.50395,-0.015272,-0.44776,-0.57055,0.0
-0.027241,-12.667,-0.29965,-0.22969,-0.46059,-0.54611,0.0
-0.70826,-12.885,-2.4244,-0.66645,-0.0064141,-0.17257,0.0
0.57205,-14.574,-4.9578,-1.2807,-0.13073,0.22999,0.0
2.2201,-13.307,-4.0861,-2.2507,-0.12859,0.38637,0.0
1.2667,-12.258,-2.5198,-3.0757,0.04215,0.49327,0.0
2.5742,-13.566,-2.5198,-3.2144,-0.79504,1.3244,0.0
5.3528,-16.576,5.5299,-2.9224,-0.29199,1.3531,0.0
8.2131,-14.342,4.0589,-2.0522,-0.066279,0.99449,0.0
4.6173,-12.0,-0.7355,-1.5562,-0.73762,1.2257,0.0
2.3563,-11.455,-2.5606,-1.7339,-0.3653,1.4352,0.0
1.0896,-13.253,-2.0158,-1.5397,-0.82528,1.6945,0.0
0.50395,-13.212,-0.6674,-1.1515,-1.4963,1.4392,0.0
0.77636,-10.351,1.2531,-0.79626,0.15363,1.471,0.0
1.8524,-9.1665,2.3427,-1.3097,1.4807,1.16,0.0
2.7786,-8.6353,2.3699,-1.1976,1.8344,1.2419,0.0
3.3097,-7.6819,2.4925,-1.1127,1.8277,1.2037,0.0
1.58,-6.2245,2.6423,-1.3442,2.7379,1.2449,0.0
1.9613,-4.5356,2.7377,-1.4707,2.7535,0.97402,0.0
3.0918,-3.4323,2.5879,-1.2113,2.7303,0.78771,0.0
3.8273,-2.5742,2.3563,-0.66096,2.4593,0.58643,0.0
3.7047,-2.5879,2.261,-0.023213,2.233,0.48839,0.0
4.6037,-2.9556,0.96704,1.0073,1.5528,0.36133,0.0
5.3119,-3.5958,0.17706,1.8259,0.92516,0.15516,0.0
6.4016,-5.1349,-1.2122,2.602,0.15088,-0.36469,0.0
3.514,-10.311,-7.6819,2.8815,-0.25381,-0.62339,0.0
-0.35413,-17.815,-15.377,2.1933,-0.6747,-0.62369,0.0
-2.9284,-19.382,-18.96,-0.73457,0.91966,0.062003,0.0
-0.76274,-11.673,-5.9657,-1.89,1.9279,0.42638,0.0
0.57205,-5.9249,-4.1406,-1.7,0.8378,0.54245,0.0
6.5241,-3.623,-1.4846,-0.89583,0.02138,0.13164,0.0
8.4719,-13.375,6.7693,1.1145,-1.5574,-0.96059,0.0
8.4991,-18.673,8.9349,1.492,-1.9862,-1.0501,0.0
5.6661,-18.987,5.8295,1.2187,-1.9981,-0.63591,0.0
-2.0022,-6.851,3.5413,0.13592,-1.3195,0.65576,0.0
2.0567,-3.1599,1.5936,1.164,-1.6643,0.78221,0.0
5.993,-4.6309,-2.7377,1.0577,-1.5882,0.15577,0.0
4.3994,-9.0439,9.5479,1.8482,-2.4792,-0.62186,0.0
4.6309,-10.774,7.6274,2.4987,-2.7648,-0.86376,0.0
3.0646,-12.803,1.7298,1.6912,-2.1915,-1.1839,0.0
-1.3076,-12.544,-4.4539,1.0644,0.92088,-0.70524,0.0
-0.12258,-9.8339,-2.0975,1.4261,0.3094,-0.45265,0.0
0.55843,-8.8124,0.46309,1.2743,-0.62522,-0.18723,0.0
2.8603,-7.464,3.0918,1.2358,-0.63622,-0.25259,0.0
4.1542,-7.8862,2.9556,1.3463,-0.40959,-0.55375,0.0
2.4517,-9.5751,0.8036,1.485,-1.1219,-0.76267,0.0
-0.76274,-10.188,-0.36775,1.3873,-1.263,-0.73884,0.0
-1.1305,-9.793,-0.70826,1.0479,-1.0757,-0.68111,0.0
0.25879,-9.5342,-0.92618,0.95326,-1.0095,-0.62094,0.0
0.98067,-9.4117,-1.0624,0.77855,-0.63805,-0.7028,0.0
0.84446,-10.025,0.85808,0.68631,-0.27458,-0.80481,0.0
0.28603,-10.542,1.4574,0.89431,0.27367,-0.9218,0.0
1.0624,-11.918,-0.61292,0.85582,0.15424,-0.85765,0.0
1.5119,-12.286,-2.4517,0.73762,0.31398,-0.86712,0.0
1.4438,-12.749,-0.95342,0.42547,-0.18876,-0.59987,0.0
0.83084,-12.381,-0.19068,-0.23121,-0.5962,-0.49144,0.0
-0.16344,-12.626,-0.42223,-0.47434,-0.48075,-0.5006,0.0
-1.975,-14.029,-2.5742,-0.71349,0.07086,-0.054062,0.0
1.185,-14.124,-3.5958,-1.2675,-0.0956,0.45479,0.0
1.0351,-13.784,-3.1599,-2.1591,0.4273,0.54367,0.0
1.076,-12.83,-3.0918,-2.9566,0.50946,0.7648,0.0
4.9033,-14.71,0.53119,-3.2162,0.21228,1.2098,0.0
8.2267,-14.737,4.0725,-2.9248,0.33048,1.1802,0.0
10.351,-14.192,2.3018,-1.8784,-0.48778,1.0189,0.0
5.4754,-11.305,-0.84446,-1.6945,-0.83536,1.1188,0.0
3.3097,-11.073,-2.9556,-1.7849,-0.49114,1.3131,0.0
1.7434,-12.095,-2.8739,-1.6295,-0.83475,1.4942,0.0
-1.4438,-13.266,2.5879,-1.077,-1.565,1.4954,0.0
-1.0624,-11.305,0.96704,-0.5791,0.029016,1.7437,0.0
1.0351,-9.9429,1.5527,-1.3619,1.0409,1.3601,0.0
3.8409,-7.4367,2.833,-1.613,1.741,1.2101,0.0
3.0373,-6.8238,3.0373,-1.9032,2.7388,1.2413,0.0
2.5061,-5.6797,2.5879,-1.8253,2.6231,1.1292,0.0
3.2825,-3.337,2.5061,-1.7159,2.3912,0.76022,0.0
4.2495,-2.7922,2.1929,-0.98685,2.0235,0.44563,0.0
4.5083,-2.3427,2.2474,-0.33201,1.8021,0.32651,0.0
4.3585,-1.975,1.5119,0.38271,1.4407,0.24893,0.0
4.4266,-2.0294,0.95342,1.2657,1.0357,0.15241,0.0
5.0804,-5.0123,-1.471,2.3274,0.48839,-0.09163,0.0
6.1564,-7.7364,-3.6094,3.0684,-0.14539,-0.79687,0.0
4.7535,-10.992,-6.3198,3.0684,-0.82711,-1.0058,0.0
-1.0488,-18.483,-16.154,2.3317,-0.99571,-0.7532,0.0
-3.1463,-18.96,-11.21,-2.6991,2.6536,0.34941,0.0
0.040861,-8.2403,-3.6503,-2.1631,1.6316,0.57055,0.0
3.1463,-2.152,-1.2939,-1.1542,0.30665,0.34483,0.0
6.0883,-3.1327,0.29965,0.27061,-0.36621,-0.42974,0.0
7.5048,-14.315,8.3901,1.4749,-1.3329,-0.90591,0.0
3.5685,-18.565,0.6674,1.0525,-1.565,-0.42455,0.0
-3.0646,-13.007,-2.5742,0.79871,-1.2,0.0094684,0.0
-1.0896,-6.2245,3.0782,0.63347,-1.2004,0.66096,0.0
5.2166,-3.9363,-0.40861,0.89186,-2.0107,0.53481,0.0
7.4503,-4.2904,2.3427,1.5119,-1.5088,-0.40439,0.0
4.8352,-9.6977,7.8317,2.499,-3.0467,-0.7984,0.0
3.4187,-12.136,5.8023,2.069,-2.7636,-1.0583,0.0
1.471,-13.961,3.051,1.0574,-1.1206,-0.78557,0.0
-0.68102,-10.529,-4.7535,1.3302,0.76633,-0.51924,0.0
0.85808,-9.5342,-1.5527,1.4694,-0.94287,-0.19517,0.0
1.2395,-8.6489,1.4165,1.3424,-1.3415,-0.14997,0.0
2.0294,-7.5048,2.4517,1.2544,-1.0171,-0.24251,0.0
2.4244,-8.6898,2.2882,1.1704,-0.65821,-0.4499,0.0
0.96704,-10.283,0.99429,1.1613,-0.51801,-0.79535,0.0
-0.38137,-10.229,-0.99429,1.2648,-1.0818,-0.69394,0.0
-0.14982,-9.6023,-1.471,1.1286,-1.2895,-0.59407,0.0
1.1577,-9.1529,-0.35413,0.82956,-0.9838,-0.5959,0.0
0.92618,-9.5206,0.57205,0.6634,-0.23885,-0.79382,0.0
0.35413,-10.011,1.471,0.80329,0.013134,-0.90866,0.0
-0.39499,-10.746,1.3757,0.84177,-0.059559,-0.87323,0.0
0.81722,-11.713,0.57205,0.85674,-0.058032,-0.83597,0.0
2.152,-12.381,-1.1713,0.81612,0.29322,-0.87965,0.0
0.40861,-12.204,-1.8932,0.59162,0.2755,-0.85277,0.0
0.20431,-12.898,-0.70826,0.15119,-0.39981,-0.63286,0.0
0.10896,-12.953,0.040861,-0.37721,-0.54886,-0.50244,0.0
-0.70826,-14.233,-2.9692,-0.63927,0.0042761,-0.16707,0.0
-0.35413,-14.601,-3.623,-1.1063,-0.036041,0.22327,0.0
1.2395,-14.002,-3.337,-1.9426,0.27917,0.4945,0.0
1.1986,-12.762,-2.7104,-2.3543,0.54611,0.52809,0.0
3.1599,-13.362,-1.1032,-3.2522,0.25931,0.98533,0.0
4.8352,-13.838,1.7843,-3.0742,0.31948,1.1359,0.0
8.7987,-12.967,4.4402,-2.459,0.29169,0.96944,0.0
7.8589,-12.163,2.656,-1.7941,-0.45784,0.98655,0.0
3.9771,-11.264,-1.7843,-1.8497,-0.2755,1.1475,0.0
1.2395,-12.108,-2.0294,-1.8512,-0.25412,1.2935,0.0
0.40861,-12.762,-0.64016,-1.4875,-1.2495,1.3152,0.0
-0.92618,-12.926,1.5936,-1.1869,-0.99968,1.4184,0.0
1.0215,-10.501,1.4574,-1.1857,1.3405,1.6167,0.0
2.8603,-9.221,2.3836,-1.5,1.7113,1.3247,0.0
3.3097,-7.7364,3.051,-1.5754,1.846,1.3601,0.0
2.2882,-6.2517,2.4789,-1.5632,2.4239,1.4529,0.0
2.2474,-5.4073,2.152,-1.4765,2.2339,1.1805,0.0
2.6968,-4.5083,2.152,-1.3225,2.2801,0.93951,0.0
4.5083,-3.2008,2.152,-0.59834,1.8754,0.56902,0.0
4.808,-2.6015,1.8932,-0.025962,1.7043,0.51252,0.0
5.0123,-2.4244,1.4438,0.68936,1.4691,0.47678,0.0
5.094,-2.6015,0.14982,1.5394,1.1399,0.23976,0.0
5.5571,-3.6911,-0.50395,2.4248,0.43127,-0.20617,0.0
6.2654,-6.0611,-2.2746,3.0562,-0.48717,-0.7648,0.0
-0.8036,-16.739,-14.506,3.0986,-0.956,-1.0311,0.0
-2.1384,-19.246,-18.224,-0.78343,1.0305,-0.14325,0.0
-3.4732,-19.559,-12.326,-2.2284,2.4141,0.21136,0.0
1.1986,-4.2359,-3.0237,-1.5815,0.77,0.40745,0.0
6.17,-2.2882,-2.1248,-1.1845,0.032681,0.219,0.0
6.17,-2.2882,-2.1248,-0.57849,-0.48961,-0.066279,0.0
7.1507,-18.605,6.5786,1.3586,-1.5375,-0.77885,0.0
7.1507,-15.459,-1.1169,0.83291,-1.5791,-0.49694,0.0
-1.8796,-6.7966,3.9908,0.25381,-1.0708,0.48564,0.0
1.6753,-4.4675,1.58,1.0351,-1.485,0.71868,0.0
4.413,-5.2575,-1.0079,1.2679,-1.2468,0.41936,0.0
5.0259,-9.0575,7.4503,1.6188,-1.8302,-0.37965,0.0
4.7263,-10.678,5.3119,2.1057,-2.642,-0.92821,0.0
3.1463,-12.572,3.4732,1.2553,-1.3357,-0.85216,0.0
0.64016,-11.005,-3.337,1.2367,1.2007,-0.71746,0.0
0.7355,-9.9837,-2.3155,1.3696,0.85643,-0.51832,0.0
0.64016,-8.3493,0.84446,1.4679,-0.95356,-0.21869,0.0
3.5413,-7.1779,4.1814,1.4371,-0.93249,-0.25137,0.0
2.8603,-8.3765,2.6015,1.4447,-0.80237,-0.72357,0.0
1.8251,-10.025,-0.38137,1.3647,-1.2773,-0.81215,0.0
-0.081722,-10.052,-1.6753,1.2202,-1.3048,-0.73395,0.0
-0.14982,-9.6704,-2.1384,1.0128,-1.4187,-0.67989,0.0
0.054481,-9.5751,-1.1577,0.7761,-1.197,-0.62675,0.0
-0.28603,-10.134,1.1169,0.60201,-0.39676,-0.77672,0.0
-0.95342,-10.569,1.3484,0.71135,0.058032,-0.76633,0.0
-0.23155,-11.414,1.0351,0.76816,0.031765,-0.73609,0.0
2.438,-12.163,-1.4165,0.79382,0.3036,-0.71319,0.0
2.4517,-12.49,-2.8603,0.74098,0.54917,-0.8604,0.0
0.99429,-12.19,-1.9341,0.61667,0.47037,-0.8491,0.0
0.92618,-12.667,-0.53119,-0.10385,-0.51649,-0.59162,0.0
-0.054481,-12.803,-0.34051,-0.56169,-0.38118,-0.52015,0.0
-1.0215,-14.111,-2.3427,-0.73915,0.13561,-0.23671,0.0
0.62654,-14.737,-3.7456,-1.1503,0.19823,0.28619,0.0
0.38137,-13.648,-3.1463,-1.9658,0.57696,0.59865,0.0
0.7355,-12.286,-2.7649,-3.1573,0.34575,0.87109,0.0
4.6582,-13.988,1.4438,-3.2321,0.33262,1.0889,0.0
7.2188,-14.696,4.5628,-2.8017,0.76511,1.054,0.0
8.7715,-14.152,4.0589,-2.0366,-0.14966,0.99235,0.0
7.4367,-12.953,2.0567,-1.7422,-0.70127,1.1353,0.0
3.1463,-11.128,-2.5879,-1.85,-0.60079,1.2394,0.0
1.975,-12.354,-1.1713,-1.7575,-0.73365,1.3253,0.0
-0.98067,-12.381,1.7025,-1.0342,-1.4114,1.4087,0.0
-0.91256,-10.746,0.55843,-0.72357,0.2642,1.6521,0.0
0.31327,-10.052,0.89894,-1.1301,0.88911,1.5116,0.0
2.0158,-9.2074,2.6151,-1.3882,1.7562,1.3347,0.0
2.6015,-6.6604,3.514,-1.609,2.6399,1.4505,0.0
2.3972,-5.7069,2.8467,-1.5913,2.7669,1.2507,0.0
2.942,-4.6037,2.6015,-1.4969,2.7043,0.94104,0.0
4.5764,-3.1327,2.6015,-1.1518,2.3546,0.61453,0.0
4.8761,-2.9556,2.6151,-0.54459,1.8555,0.405,0.0
4.8625,-2.6696,2.152,0.066584,1.6787,0.40592,0.0
5.4345,-2.4517,0.92618,0.7926,1.2569,0.36774,0.0
6.0611,-3.2144,0.081722,2.1105,0.29963,-0.053756,0.0
6.5786,-5.0395,-1.2939,2.8781,-0.34758,-0.65363,0.0
1.9341,-12.776,-8.5127,3.0546,-0.82131,-1.0522,0.0
-2.0158,-18.442,-16.821,1.8112,-0.54275,-0.71868,0.0
-5.1757,-19.45,-19.137,-1.478,1.8515,0.011606,0.0
1.2803,-9.1529,-2.9011,-1.8418,1.7651,0.44532,0.0
6.1836,-2.8875,-1.9205,-0.95509,-0.32193,0.098349,0.0
7.1507,-4.1406,-1.1305,0.24862,-1.1493,-0.56688,0.0
7.6546,-12.136,7.246,0.90958,-1.5507,-0.82253,0.0
3.4187,-16.998,-0.78998,1.0528,-1.741,-0.65515,0.0
-3.051,-10.392,1.7298,0.007025,-1.5892,0.42516,0.0
-0.095342,-4.2768,5.0804,1.4276,-1.6429,0.84788,0.0
2.4789,-3.0646,3.2961,1.9572,-1.7715,0.54825,0.0
5.1485,-8.6353,5.2711,1.8903,-2.2849,-0.50855,0.0
4.6037,-10.678,7.1371,2.0137,-2.58,-1.1988,0.0
3.0237,-12.286,4.985,1.4007,-1.003,-0.98594,0.0
-1.0488,-11.4,-0.57205,1.2489,0.31368,-0.77733,0.0
-1.1577,-9.9429,-3.732,1.5043,0.40225,-0.22663,0.0
0.6674,-8.7306,-1.6753,1.3237,-1.3775,-0.017715,0.0
2.3427,-8.0496,0.7355,1.252,-0.90561,-0.058338,0.0
3.6639,-7.8453,3.732,1.4016,-1.04,-0.44502,0.0
1.2531,-10.134,1.2395,1.3821,-0.92516,-0.65393,0.0
-0.6674,-9.902,-1.6072,0.88911,-1.0971,-0.65546,0.0
-0.31327,-9.5479,-1.7434,0.86285,-1.1515,-0.61178,0.0
0.19068,-9.112,-1.3893,0.77794,-1.2162,-0.60934,0.0
0.8717,-9.3163,1.4574,0.69914,-0.36346,-0.78588,0.0
0.068102,-9.9973,2.0158,0.73915,0.08491,-0.84055,0.0
0.16344,-10.542,1.7706,0.86254,0.2306,-0.84116,0.0
2.656,-11.482,-0.49033,0.90408,0.27306,-0.84177,0.0
3.1327,-11.659,-1.7843,0.91172,0.33995,-0.9896,0.0
0.85808,-12.313,-1.3757,0.70921,0.33139,-0.98258,0.0
1.0351,-12.926,-0.25879,0.11301,-0.66676,-0.59956,0.0
0.1362,-12.681,0.21793,-0.15516,-0.78924,-0.5284,0.0
-1.185,-13.675,-0.96704,-0.67776,-0.017715,-0.2306,0.0
-0.83084,-15.881,-3.6775,-1.018,0.23702,0.25779,0.0
-0.83084,-15.881,-3.6775,-1.8515,0.27642,0.60506,0.0
0.6674,-13.13,-2.6696,-2.7568,0.63958,0.75472,0.0
2.942,-13.688,-2.9556,-3.2397,0.47128,1.117,0.0
7.4503,-13.934,4.3585,-2.9893,0.83169,1.117,0.0
9.1393,-13.307,4.7399,-2.3589,0.28619,0.91813,0.0
7.5729,-12.19,2.152,-1.9551,-0.54703,0.94226,0.0
4.7399,-11.645,-1.1713,-2.1047,-0.45876,1.0748,0.0
1.9613,-11.809,-1.5663,-2.0522,-0.56261,1.1561,0.0
0.57205,-13.28,-0.14982,-1.6768,-1.2938,1.372,0.0
-0.76274,-12.463,1.9341,-1.1713,-0.95112,1.4618,0.0
1.8387,-10.147,1.5119,-1.0983,0.64752,1.6011,0.0
2.3291,-9.902,2.0431,-1.3308,1.1921,1.3427,0.0
2.7104,-8.2948,3.4187,-1.2089,1.4135,1.4603,0.0
2.8058,-6.1836,2.9692,-1.1237,2.3451,1.638,0.0
2.8194,-4.6854,2.5606,-1.6148,2.5821,0.99571,0.0
3.3506,-3.514,2.5061,-1.2617,2.2428,0.65668,0.0
4.522,-2.3018,2.2882,-0.62675,1.8173,0.39523,0.0
4.2632,-2.1656,2.3291,-0.0076358,1.6429,0.27886,0.0
4.413,-1.6072,1.362,0.66126,1.3653,0.18173,0.0
4.6309,-1.58,0.9398,1.5275,1.1005,-0.028405,0.0
6.0202,-4.6718,-1.5663,2.5507,0.4383,-0.40103,0.0
4.0452,-11.005,-5.8704,3.3512,-0.354,-1.0974,0.0
4.0452,-17.666,-15.323,2.4181,-0.55864,-1.0055,0.0
-0.39499,-19.123,-18.428,-1.2825,0.60109,0.082772,0.0
-1.6889,-13.566,-7.0009,-3.1365,2.1246,0.75167,0.0
2.6015,-0.054481,-1.3757,-1.8164,1.2022,0.56322,0.0
5.5435,1.3076,-0.61292,-0.25198,0.14294,-0.3094,0.0
7.9951,-15.868,9.5751,1.5195,-0.45357,-1.1338,0.0
8.3357,-18.673,7.2052,1.3323,-1.9432,-0.68203,0.0
-1.0488,-16.671,-1.2531,0.9166,-1.5412,-0.13164,0.0
-1.7979,-5.1757,4.2359,0.30116,-1.9835,0.8378,0.0
3.4868,-1.2803,2.3972,1.39,-2.2284,0.95142,0.0
6.4697,-1.7162,-1.5391,1.4749,-1.5956,-0.28527,0.0
5.5299,-9.902,6.4424,2.1893,-2.0223,-1.1029,0.0
3.4732,-13.184,7.8862,2.2694,-1.3295,-1.2966,0.0
-0.62654,-12.803,2.5334,1.1057,-0.89247,-0.93859,0.0
-1.6617,-11.06,-1.5527,1.4447,0.48197,-0.26725,0.0
0.69464,-8.9894,-2.5061,1.5262,-0.38301,-0.13042,0.0
2.5334,-8.2812,1.3076,1.3799,-1.2672,0.0082467,0.0
2.8603,-8.5263,2.5198,1.3561,-0.81215,0.0024435,0.0
3.6094,-8.5536,3.8001,1.1866,-0.83658,-0.4948,0.0
0.47671,-10.215,0.10896,1.0687,-0.95753,-0.65454,0.0
-0.42223,-10.038,-1.4165,0.86437,-1.1628,-0.58185,0.0
0.17706,-9.6704,-0.99429,0.85124,-1.1493,-0.52718,0.0
0.95342,-9.7249,-0.12258,0.80023,-0.99663,-0.54184,0.0
1.6208,-9.4661,1.3757,0.74098,-0.64385,-0.60292,0.0
0.50395,-9.9429,1.4165,0.72235,0.0018326,-0.74739,0.0
0.43585,-10.365,1.1169,0.81276,0.065668,-0.759,0.0
1.3757,-11.387,0.23155,0.84238,0.23702,-0.76541,0.0
2.6015,-12.027,-2.656,0.89522,0.35216,-0.8882,0.0
0.83084,-12.177,-3.4187,0.75992,0.31307,-0.9163,0.0
0.01362,-13.089,-0.47671,0.31765,-0.37599,-0.6918,0.0
-0.38137,-12.735,-0.6674,-0.48991,-0.58826,-0.44899,0.0
-1.4574,-13.443,-1.8932,-0.72907,-0.19212,-0.37415,0.0
-0.040861,-15.677,-4.7671,-1.0895,0.50946,0.013744,0.0
0.99429,-14.547,-3.9227,-1.8769,0.49114,0.46334,0.0
0.68102,-13.048,-2.9965,-3.1414,0.44379,0.79321,0.0
5.0123,-14.737,1.5119,-3.3109,0.22663,1.2767,0.0
7.0281,-15.159,5.3119,-3.0342,0.63927,1.1093,0.0
8.4991,-14.587,4.9578,-2.248,0.012217,0.94165,0.0
4.6309,-11.577,-1.2395,-1.9044,-0.77336,1.0669,0.0
2.9011,-11.387,-2.547,-1.9245,-0.94195,1.3891,0.0
2.3427,-12.095,-1.866,-1.6102,-1.5125,1.4441,0.0
1.4029,-12.286,1.3757,-1.0977,-1.9227,1.3986,0.0
-0.38137,-11.21,0.51757,-0.68142,-0.20892,1.66,0.0
1.2395,-9.9565,1.6753,-1.4047,1.3097,1.4456,0.0
2.1384,-9.221,2.4517,-1.6958,1.8625,1.2813,0.0
2.1112,-7.0962,3.9771,-1.7346,2.7828,1.412,0.0
2.3427,-6.0338,2.5061,-1.6118,2.5366,1.2141,0.0
3.4459,-3.4187,2.5198,-1.4163,2.3723,0.67898,0.0
4.4266,-2.0975,2.3972,-0.90683,1.9673,0.41936,0.0
4.5492,-1.8524,2.4925,-0.53054,1.8161,0.33903,0.0
4.4811,-1.7298,1.7434,0.562,1.3772,0.25045,0.0
4.5083,-1.9341,1.185,1.4258,1.0837,0.10568,0.0
5.1621,-3.228,0.46309,2.3002,0.58582,-0.14447,0.0
6.7829,-7.6683,-2.9692,2.9535,-0.091019,-0.63652,0.0
3.4323,-12.612,-7.1915,2.9419,-0.47831,-1.0076,0.0
-7.0553,-19.45,-18.932,2.055,-0.72876,-0.67959,0.0
-3.5413,-19.137,-12.204,-2.8454,2.4685,0.64416,0.0
0.72188,-3.3778,-3.0782,-1.6277,1.0379,0.63133,0.0
3.3778,0.76274,-1.4982,-1.091,0.11179,0.50121,0.0
6.8102,-7.9951,4.5356,0.74953,-1.0434,-0.71135,0.0
9.2891,-16.113,9.6023,1.6909,-1.3595,-1.1527,0.0
5.4073,-18.673,4.2904,1.1377,-1.533,-0.77794,0.0
-3.8546,-10.828,0.28603,0.3375,-1.2434,0.37751,0.0
-1.6617,-5.4754,3.0373,1.0101,-1.8479,0.8265,0.0
3.0646,-2.9556,0.57205,1.0993,-1.9792,0.70616,0.0
6.0883,-6.7421,5.4481,1.292,-1.3149,-0.26603,0.0
5.3528,-9.6841,7.2596,2.1457,-2.8124,-1.0247,0.0
4.2223,-12.19,5.4073,1.4343,-2.1338,-1.1099,0.0
-0.054481,-12.762,-0.027241,0.95661,0.18418,-0.7367,0.0
-0.64016,-10.624,-4.2904,1.3702,1.1442,-0.44807,0.0
